Unnamed: 0,id,scrape_id,host_id,latitude,longitude,neighbourhood_cleansed,neighbourhood_group_cleansed,property_type,room_type,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365,availability_eoy,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,number_of_reviews_ly,reviews_per_month,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_communication,review_scores_location
6142,1196420361639700792,20250609011815,545764469,29.94544768583919,-90.0748382619968,Central Business District,,Entire rental unit,Entire home/apt,2023-11-09,,within an hour,100%,99%,t,77,77,t,t,12,4.0,4 baths,4.0,6.0,"[""Dishes and silverware"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Clothing storage: walk-in closet, closet, and dresser"", ""55 inch HDTV with Amazon Prime Video, Hulu, Netflix, Disney+, premium cable"", ""Central air conditioning"", ""Shower gel"", ""Hot water"", ""Blender"", ""Room-darkening shades"", ""Crib - available upon request"", ""Outdoor furniture"", ""Pack \u2019n play/Travel crib - available upon request"", ""GE stainless steel single oven"", ""Outdoor dining area"", ""Self check-in"", ""Free dryer \u2013 In unit"", ""Central heating"", ""Smoke alarm"", ""Shampoo"", ""Toaster"", ""Microwave"", ""Elevator"", ""Luggage dropoff allowed"", ""Dishwasher"", ""Bed linens"", ""Hair dryer"", ""First aid kit"", ""Washer"", ""Coffee maker: drip coffee maker, french press"", ""Sun loungers"", ""Babysitter recommendations"", ""Fire extinguisher"", ""Exercise equipment: free weights, stationary bike, treadmill, yoga mat, workout bench"", ""Dedicated workspace"", ""Body soap"", ""Safe"", ""Kitchen"", ""Single level home"", ""Essentials"", ""GE refrigerator"", ""Pool table"", ""Shared patio or balcony"", ""Hot water kettle"", ""Smart lock"", ""Hangers"", ""Extra pillows and blankets"", ""Ping pong table"", ""Iron"", ""Barbecue utensils"", ""Baking sheet"", ""Shared outdoor pool - available all year, open specific hours, heated, infinity, rooftop"", ""Conditioner"", ""Bathtub"", ""GE stainless steel gas stove"", ""Dining table"", ""Folding or convertible high chair - available upon request"", ""Housekeeping available from 8:00\u202fAM to 5:00\u202fPM, every day - available at extra cost"", ""Shared gym in building"", ""Fast wifi \u2013 243 Mbps"", ""Cooking basics"", ""Wine glasses"", ""Coffee"", ""Private entrance"", ""Freezer"", ""Shared BBQ grill: gas""]",$322.00,1,365,2,5,365,365,2.4,365.0,t,14,25,47,301,138,8,8,0,5,0.77,5.0,5.0,4.88,5.0,4.88
6143,1196420383279678390,20250609011815,545764469,29.945589555446173,-90.07483073278044,Central Business District,,Entire rental unit,Entire home/apt,2023-11-09,,within an hour,100%,99%,t,77,77,t,t,3,1.0,1 bath,1.0,1.0,"[""Dishes and silverware"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Clothing storage: walk-in closet, closet, and dresser"", ""Blender"", ""Central air conditioning"", ""Shower gel"", ""Hot water"", ""Room-darkening shades"", ""Crib - available upon request"", ""Outdoor furniture"", ""Pack \u2019n play/Travel crib - available upon request"", ""GE stainless steel single oven"", ""Outdoor dining area"", ""Self check-in"", ""Free dryer \u2013 In unit"", ""Central heating"", ""Smoke alarm"", ""Shampoo"", ""Toaster"", ""Microwave"", ""Elevator"", ""Noise decibel monitors on property"", ""Luggage dropoff allowed"", ""Fast wifi \u2013 271 Mbps"", ""Bed linens"", ""Hair dryer"", ""First aid kit"", ""Coffee maker: drip coffee maker, french press"", ""Sun loungers"", ""Exterior security cameras on property"", ""Babysitter recommendations"", ""Fire extinguisher"", ""Exercise equipment: free weights, stationary bike, treadmill, yoga mat, workout bench"", ""Dedicated workspace"", ""Body soap"", ""Safe"", ""Kitchen"", ""Single level home"", ""Essentials"", ""GE refrigerator"", ""Pool table"", ""Shared patio or balcony"", ""Hot water kettle"", ""Smart lock"", ""Hangers"", ""Extra pillows and blankets"", ""Ping pong table"", ""Iron"", ""Barbecue utensils"", ""Free washer \u2013 In unit"", ""Baking sheet"", ""Shared outdoor pool - available all year, open specific hours, heated, infinity, rooftop"", ""Conditioner"", ""Bathtub"", ""GE stainless steel gas stove"", ""HDTV with Amazon Prime Video, Netflix, Hulu, premium cable, Disney+"", ""Folding or convertible high chair - available upon request"", ""Dining table"", ""Shared gym in building"", ""Housekeeping available from 8:00\u202fAM to 5:00\u202fPM, every day - available at extra cost"", ""Cooking basics"", ""Wine glasses"", ""Coffee"", ""Private entrance"", ""Freezer"", ""Shared BBQ grill: gas""]",$121.00,1,365,2,5,365,365,2.4,365.0,t,8,35,58,223,107,11,11,4,3,1.39,4.82,4.73,5.0,5.0,5.0
6144,1196420404000940275,20250609011815,545764469,29.94525,-90.07515,Central Business District,,Entire rental unit,Entire home/apt,2023-11-09,,within an hour,100%,99%,t,77,77,t,t,3,1.0,1 bath,1.0,1.0,"[""Dishes and silverware"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Clothing storage: walk-in closet, closet, and dresser"", ""Blender"", ""Central air conditioning"", ""Shower gel"", ""Hot water"", ""Room-darkening shades"", ""Wifi"", ""Crib - available upon request"", ""Outdoor furniture"", ""Pack \u2019n play/Travel crib - available upon request"", ""GE stainless steel single oven"", ""Outdoor dining area"", ""Self check-in"", ""Free dryer \u2013 In unit"", ""Central heating"", ""Smoke alarm"", ""Shampoo"", ""Toaster"", ""Microwave"", ""Elevator"", ""Noise decibel monitors on property"", ""Luggage dropoff allowed"", ""Bed linens"", ""Hair dryer"", ""First aid kit"", ""Freezer"", ""Coffee maker: drip coffee maker, french press"", ""Sun loungers"", ""Exterior security cameras on property"", ""Babysitter recommendations"", ""Fire extinguisher"", ""Exercise equipment: free weights, stationary bike, treadmill, yoga mat, workout bench"", ""Dedicated workspace"", ""Body soap"", ""Safe"", ""Kitchen"", ""Single level home"", ""GE refrigerator"", ""Pool table"", ""Shared patio or balcony"", ""Hot water kettle"", ""Smart lock"", ""Hangers"", ""Extra pillows and blankets"", ""Ping pong table"", ""Iron"", ""Barbecue utensils"", ""Free washer \u2013 In unit"", ""Baking sheet"", ""Shared outdoor pool - available all year, open specific hours, heated, infinity, rooftop"", ""Conditioner"", ""Bathtub"", ""GE stainless steel gas stove"", ""Folding or convertible high chair - available upon request"", ""Housekeeping available from 8:00\u202fAM to 5:00\u202fPM, every day - available at extra cost"", ""Shared gym in building"", ""Cooking basics"", ""Wine glasses"", ""Coffee"", ""Private entrance"", ""HDTV with Amazon Prime Video, Hulu, Netflix, Disney+, premium cable"", ""Shared BBQ grill: gas""]",$110.00,1,365,2,5,365,365,2.4,365.0,t,12,21,46,304,144,9,9,1,0,2.08,5.0,5.0,5.0,5.0,5.0
6145,1196420445322995350,20250609011815,545764469,29.946059014566575,-90.07291342602164,Central Business District,,Entire rental unit,Entire home/apt,2023-11-09,,within an hour,100%,99%,t,77,77,t,t,12,4.0,4 baths,4.0,4.0,"[""Housekeeping available from 10:00\u202fAM to 5:00\u202fPM, every day - available at extra cost"", ""Dishes and silverware"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Clothing storage: walk-in closet, closet, and dresser"", ""Blender"", ""Central air conditioning"", ""Shower gel"", ""Hot water"", ""Room-darkening shades"", ""Crib - available upon request"", ""Outdoor furniture"", ""Pack \u2019n play/Travel crib - available upon request"", ""Fast wifi \u2013 228 Mbps"", ""Outdoor dining area"", ""Self check-in"", ""Central heating"", ""50 inch HDTV with Amazon Prime Video, Disney+, Fire TV, Hulu, Netflix, Roku"", ""Smoke alarm"", ""Shampoo"", ""Sound system"", ""Microwave"", ""Toaster"", ""Elevator"", ""Luggage dropoff allowed"", ""Dishwasher"", ""Bed linens"", ""Hair dryer"", ""First aid kit"", ""Coffee maker: drip coffee maker, french press"", ""Sun loungers"", ""Oven"", ""Babysitter recommendations"", ""Fire extinguisher"", ""Exercise equipment: free weights, stationary bike, treadmill, yoga mat, workout bench"", ""Dedicated workspace"", ""Body soap"", ""Safe"", ""Kitchen"", ""Single level home"", ""Essentials"", ""GE refrigerator"", ""Pool table"", ""Shared patio or balcony"", ""Hot water kettle"", ""Smart lock"", ""Hangers"", ""Extra pillows and blankets"", ""Ping pong table"", ""Iron"", ""Barbecue utensils"", ""Cleaning products"", ""Free washer \u2013 In building"", ""Baking sheet"", ""Shared outdoor pool - available all year, open specific hours, heated, infinity, rooftop"", ""Conditioner"", ""Bathtub"", ""GE stainless steel gas stove"", ""Dining table"", ""Folding or convertible high chair - available upon request"", ""Shared gym in building"", ""Cooking basics"", ""Wine glasses"", ""Coffee"", ""Private entrance"", ""Free dryer \u2013 In building"", ""Freezer"", ""Shared BBQ grill: gas""]",$325.00,1,365,2,5,365,365,2.4,365.0,t,16,27,48,317,153,9,9,1,5,0.83,4.89,4.89,5.0,5.0,5.0
6146,1196420470031931485,20250609011815,545764469,29.945691202737088,-90.07477796859472,Central Business District,,Entire rental unit,Entire home/apt,2023-11-09,,within an hour,100%,99%,t,77,77,t,t,12,4.0,4 baths,4.0,6.0,"[""Dishes and silverware"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Clothing storage: walk-in closet, closet, and dresser"", ""Blender"", ""Central air conditioning"", ""Shower gel"", ""Hot water"", ""Room-darkening shades"", ""Crib - available upon request"", ""Outdoor furniture"", ""Pack \u2019n play/Travel crib - available upon request"", ""Outdoor dining area"", ""Self check-in"", ""Free dryer \u2013 In unit"", ""Central heating"", ""Smoke alarm"", ""Shampoo"", ""Toaster"", ""Microwave"", ""Elevator"", ""Noise decibel monitors on property"", ""Luggage dropoff allowed"", ""Fast wifi \u2013 248 Mbps"", ""Dishwasher"", ""Bed linens"", ""Hair dryer"", ""First aid kit"", ""Coffee maker: drip coffee maker, french press"", ""Sun loungers"", ""Exterior security cameras on property"", ""Babysitter recommendations"", ""Fire extinguisher"", ""Exercise equipment: free weights, stationary bike, treadmill, yoga mat, workout bench"", ""Dedicated workspace"", ""Body soap"", ""GE stainless steel oven"", ""Safe"", ""Kitchen"", ""Single level home"", ""Essentials"", ""GE refrigerator"", ""Pool table"", ""Shared patio or balcony"", ""Hot water kettle"", ""Smart lock"", ""Hangers"", ""Extra pillows and blankets"", ""Ping pong table"", ""Iron"", ""Barbecue utensils"", ""Free washer \u2013 In unit"", ""Baking sheet"", ""Shared outdoor pool - available all year, open specific hours, heated, infinity, rooftop"", ""Conditioner"", ""HDTV with Amazon Prime Video, Hulu, Netflix, premium cable, Disney+"", ""Bathtub"", ""GE stainless steel gas stove"", ""Dining table"", ""Folding or convertible high chair - available upon request"", ""Housekeeping available from 8:00\u202fAM to 5:00\u202fPM, every day - available at extra cost"", ""Shared gym in building"", ""Cooking basics"", ""Wine glasses"", ""Coffee"", ""Private entrance"", ""Freezer"", ""Shared BBQ grill: gas""]",$325.00,1,365,2,5,365,365,2.4,365.0,t,8,20,39,259,107,3,3,0,2,0.31,5.0,5.0,5.0,5.0,5.0
6148,1197106896596773340,20250609011815,3891761,29.95976,-90.06698,French Quarter,,Entire rental unit,Entire home/apt,2012-10-16,"Orlando, FL",within an hour,98%,100%,t,30,35,t,t,4,,2 baths,2.0,,"[""Dishes and silverware"", ""Heating"", ""Carbon monoxide alarm"", ""Shower gel"", ""Hot water"", ""Wifi"", ""Air conditioning"", ""Stove"", ""Coffee maker"", ""Smoke alarm"", ""Shampoo"", ""Microwave"", ""Refrigerator"", ""Dishwasher"", ""Hair dryer"", ""First aid kit"", ""Exterior security cameras on property"", ""Oven"", ""Fire extinguisher"", ""TV"", ""Kitchen"", ""Essentials"", ""Bathtub"", ""Cooking basics"", ""Wine glasses"", ""Coffee"", ""Freezer""]",,30,365,30,30,365,365,30.0,365.0,t,0,0,0,0,0,0,0,0,0,,,,,,
6151,1198722531980517331,20250609011815,71472468,29.9374234,-90.0725547,Lower Garden District,,Entire rental unit,Entire home/apt,2016-05-11,"New Orleans, LA",within an hour,100%,100%,t,1,1,t,t,4,2.5,2.5 baths,2.0,2.0,"[""Dishes and silverware"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Hot water"", ""Wifi"", ""Private patio or balcony"", ""Air conditioning"", ""Clothing storage: closet and dresser"", ""Ceiling fan"", ""Self check-in"", ""Coffee maker"", ""Free dryer \u2013 In unit"", ""Central heating"", ""Smoke alarm"", ""Pets allowed"", ""Toaster"", ""Microwave"", ""Refrigerator"", ""Gas stove"", ""Dishwasher"", ""Bed linens"", ""Hair dryer"", ""Fire extinguisher"", ""TV"", ""Dedicated workspace"", ""Kitchen"", ""Essentials"", ""Hangers"", ""Free washer \u2013 In unit"", ""Baking sheet"", ""Bathtub"", ""Dining table"", ""Cooking basics"", ""Wine glasses"", ""Stainless steel single oven"", ""Private entrance"", ""Freezer"", ""Keypad""]",$182.00,30,365,30,30,365,365,30.0,365.0,t,30,60,90,333,198,1,1,0,0,0.26,5.0,5.0,5.0,5.0,5.0
6152,1198789494939448061,20250609011815,3842889,29.96981680121121,-90.05856343346791,Seventh Ward,,Entire rental unit,Entire home/apt,2012-10-11,"New Orleans, LA",within an hour,90%,96%,f,6,6,t,t,2,1.0,1 bath,1.0,1.0,"[""Heating - split type ductless system"", ""TV"", ""Dedicated workspace"", ""Kitchen"", ""Hot water"", ""Wifi"", ""Air conditioning"", ""Free parking on premises""]",$69.00,2,365,2,2,365,365,2.0,365.0,t,26,56,86,347,188,9,9,0,4,1.02,4.22,4.0,4.11,3.78,4.22
6153,1198801636279679657,20250609011815,3842889,29.97164,-90.05743,Seventh Ward,,Entire rental unit,Entire home/apt,2012-10-11,"New Orleans, LA",within an hour,90%,96%,f,6,6,t,t,2,1.0,1 bath,1.0,1.0,"[""Indoor fireplace"", ""Heating - split type ductless system"", ""TV"", ""Bathtub"", ""Ceiling fan"", ""Dedicated workspace"", ""Smoke alarm"", ""Kitchen"", ""Hot water"", ""Wifi"", ""Air conditioning"", ""Free parking on premises""]",$59.00,2,365,2,2,365,365,2.0,365.0,t,19,47,74,308,153,25,25,1,9,2.26,4.4,4.24,4.48,4.32,4.56
6155,1200181470648311192,20250609011815,562788766,29.9485608,-90.0734223,Central Business District,,Entire rental unit,Entire home/apt,2024-02-18,,within an hour,100%,100%,t,16,16,t,t,10,5.0,5 baths,5.0,5.0,"[""Dishes and silverware"", ""Heating"", ""Carbon monoxide alarm"", ""Blender"", ""Shower gel"", ""Hot water"", ""Mini fridge"", ""Wifi"", ""Private patio or balcony"", ""Air conditioning"", ""Stove"", ""Self check-in"", ""Coffee maker"", ""Free dryer \u2013 In unit"", ""Smoke alarm"", ""Shampoo"", ""Toaster"", ""Microwave"", ""Paid parking off premises"", ""Elevator"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Dishwasher"", ""Bed linens"", ""Hair dryer"", ""Exterior security cameras on property"", ""Oven"", ""Fire extinguisher"", ""TV"", ""Body soap"", ""Kitchen"", ""Single level home"", ""Essentials"", ""Smart lock"", ""Hot water kettle"", ""Hangers"", ""Extra pillows and blankets"", ""Iron"", ""Free washer \u2013 In unit"", ""Conditioner"", ""Bathtub"", ""Dining table"", ""Cooking basics"", ""Wine glasses"", ""Clothing storage"", ""Freezer""]",$765.00,3,365,3,5,365,365,3.2,365.0,t,30,57,84,353,186,2,2,0,0,0.74,5.0,5.0,5.0,5.0,5.0
6157,1200755837067430243,20250609011815,5985021,29.91701,-90.09749,Irish Channel,,Entire rental unit,Entire home/apt,2013-04-18,"New Orleans, LA",within an hour,100%,98%,t,1,1,t,t,2,1.0,1 bath,1.0,1.0,"[""Books and reading material"", ""Dishes and silverware"", ""Heating"", ""Carbon monoxide alarm"", ""Shower gel"", ""Hot water"", ""Air conditioning"", ""Dryer"", ""Stove"", ""Fast wifi \u2013 50 Mbps"", ""Self check-in"", ""Coffee maker"", ""Smoke alarm"", ""Shampoo"", ""Toaster"", ""Microwave"", ""Refrigerator"", ""Dishwasher"", ""Hair dryer"", ""Free parking on premises"", ""Washer"", ""Oven"", ""Fire extinguisher"", ""TV"", ""Dedicated workspace"", ""Body soap"", ""Kitchen"", ""Hangers"", ""Iron"", ""Baking sheet"", ""Conditioner"", ""Bathtub"", ""Dining table"", ""Cooking basics"", ""Wine glasses"", ""Coffee"", ""Private entrance"", ""Clothing storage"", ""Keypad""]",$89.00,2,45,2,2,45,45,2.0,45.0,t,30,60,90,267,198,29,29,1,13,3.01,5.0,5.0,4.97,5.0,4.93
6168,1203053198166825755,20250609011815,545764469,29.94384,-90.07432,Central Business District,,Entire rental unit,Entire home/apt,2023-11-09,,within an hour,100%,99%,t,77,77,t,t,6,2.0,2 baths,2.0,4.0,"[""Dishes and silverware"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Clothing storage: walk-in closet, closet, and dresser"", ""Blender"", ""Central air conditioning"", ""Shower gel"", ""Hot water"", ""Room-darkening shades"", ""Crib - available upon request"", ""Outdoor furniture"", ""Pack \u2019n play/Travel crib - available upon request"", ""GE stainless steel single oven"", ""Outdoor dining area"", ""Self check-in"", ""Central heating"", ""Smoke alarm"", ""Shampoo"", ""Toaster"", ""Microwave"", ""Smart lock"", ""Elevator"", ""Noise decibel monitors on property"", ""Luggage dropoff allowed"", ""Dishwasher"", ""Bed linens"", ""Hair dryer"", ""First aid kit"", ""Coffee maker: drip coffee maker, french press"", ""Sun loungers"", ""Exterior security cameras on property"", ""Babysitter recommendations"", ""Fire extinguisher"", ""Dedicated workspace"", ""Body soap"", ""Safe"", ""Kitchen"", ""Single level home"", ""Essentials"", ""GE refrigerator"", ""Pool table"", ""Shared patio or balcony"", ""High chair"", ""Hot water kettle"", ""Hangers"", ""Extra pillows and blankets"", ""Exercise equipment: elliptical, free weights, stationary bike, treadmill, yoga mat, workout bench"", ""Ping pong table"", ""Iron"", ""Fast wifi \u2013 222 Mbps"", ""Cleaning products"", ""Barbecue utensils"", ""Free washer \u2013 In building"", ""Baking sheet"", ""Shared outdoor pool - available all year, open specific hours, heated, infinity, rooftop"", ""Conditioner"", ""Bathtub"", ""GE stainless steel gas stove"", ""Dining table"", ""Shared gym in building"", ""Cooking basics"", ""Wine glasses"", ""Coffee"", ""Private entrance"", ""Free dryer \u2013 In building"", ""Freezer"", ""Shared BBQ grill: gas"", ""55 inch HDTV with Amazon Prime Video, Disney+, Hulu, Netflix, premium cable""]",$141.00,1,365,2,5,365,365,2.4,365.0,t,16,32,52,288,132,14,14,2,6,1.6,5.0,5.0,5.0,5.0,4.93
6169,1203053219157954097,20250609011815,545764469,29.94384274832611,-90.0752127074363,Central Business District,,Entire rental unit,Entire home/apt,2023-11-09,,within an hour,100%,99%,t,77,77,t,t,6,2.0,2 baths,2.0,3.0,"[""Dishes and silverware"", ""Long term stays allowed"", ""Pool"", ""Carbon monoxide alarm"", ""Blender"", ""Central air conditioning"", ""Shower gel"", ""Hot water"", ""Room-darkening shades"", ""Outdoor furniture"", ""Exercise equipment"", ""Dryer"", ""Stove"", ""Outdoor dining area"", ""Self check-in"", ""Coffee maker"", ""Central heating"", ""Smoke alarm"", ""Shampoo"", ""Toaster"", ""Microwave"", ""Elevator"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Dishwasher"", ""Bed linens"", ""Hair dryer"", ""Paid valet parking on premises"", ""First aid kit"", ""Washer"", ""Sun loungers"", ""Oven"", ""Babysitter recommendations"", ""Fire extinguisher"", ""TV"", ""Gym"", ""Dedicated workspace"", ""Body soap"", ""Safe"", ""Kitchen"", ""Single level home"", ""Essentials"", ""Fast wifi \u2013 224 Mbps"", ""Smart lock"", ""High chair"", ""Hot water kettle"", ""Hangers"", ""Extra pillows and blankets"", ""Barbecue utensils"", ""Iron"", ""Baking sheet"", ""Conditioner"", ""Bathtub"", ""Dining table"", ""Cooking basics"", ""Wine glasses"", ""Coffee"", ""BBQ grill"", ""Private entrance"", ""Clothing storage"", ""Patio or balcony"", ""Freezer"", ""Crib"", ""Pack \u2019n play/Travel crib""]",$132.00,1,365,2,5,365,365,2.4,365.0,t,12,29,49,297,134,6,6,1,2,0.76,5.0,5.0,5.0,5.0,5.0
6170,1203631242379991925,20250609011815,64823547,29.9717264,-90.0873091,Bayou St. John,,Entire rental unit,Entire home/apt,2016-03-28,"New Orleans, LA",within an hour,100%,100%,t,90,128,t,t,2,1.0,1 bath,1.0,1.0,"[""Dishes and silverware"", ""Long term stays allowed"", ""Heating"", ""Carbon monoxide alarm"", ""Hot water"", ""Wifi"", ""Air conditioning"", ""Dryer"", ""Stove"", ""Ceiling fan"", ""Self check-in"", ""Coffee maker"", ""Smoke alarm"", ""Pets allowed"", ""Toaster"", ""Microwave"", ""Refrigerator"", ""Dishwasher"", ""Bed linens"", ""Hair dryer"", ""Washer"", ""Backyard"", ""Oven"", ""Fire extinguisher"", ""TV"", ""Dedicated workspace"", ""Kitchen"", ""Single level home"", ""Essentials"", ""Free street parking"", ""Smart lock"", ""Iron"", ""Baking sheet"", ""Dining table"", ""Cooking basics"", ""Private entrance"", ""Clothing storage"", ""Patio or balcony"", ""Freezer""]",$74.00,30,365,30,30,365,365,30.0,365.0,t,8,38,68,343,176,3,3,0,1,0.44,5.0,5.0,5.0,5.0,5.0
6171,1203735482894512849,20250609011815,50042939,29.97179,-90.09949,Mid-City,,Entire rental unit,Entire home/apt,2015-11-28,"New Orleans, LA",within an hour,100%,100%,t,2,2,t,t,4,1.0,1 bath,2.0,2.0,"[""Dishes and silverware"", ""Long term stays allowed"", ""Heating"", ""Carbon monoxide alarm"", ""Hot water"", ""Wifi"", ""Air conditioning"", ""TV with standard cable"", ""Dryer"", ""Portable fans"", ""Stove"", ""Ceiling fan"", ""Self check-in"", ""Coffee maker"", ""Smoke alarm"", ""Shampoo"", ""Toaster"", ""Microwave"", ""Refrigerator"", ""Lockbox"", ""Bed linens"", ""Hair dryer"", ""First aid kit"", ""Washer"", ""Backyard"", ""Exterior security cameras on property"", ""Oven"", ""Fire extinguisher"", ""Dedicated workspace"", ""Body soap"", ""Ethernet connection"", ""Laundromat nearby"", ""Kitchen"", ""Single level home"", ""Essentials"", ""Free street parking"", ""Hot water kettle"", ""Hangers"", ""Extra pillows and blankets"", ""Iron"", ""Cleaning products"", ""Baking sheet"", ""Bathtub"", ""Dining table"", ""Cooking basics"", ""Wine glasses"", ""Coffee"", ""Private entrance"", ""Clothing storage"", ""Freezer""]",$120.00,30,180,30,30,180,180,30.0,180.0,t,23,53,83,358,191,0,0,0,0,,,,,,
6173,1204233011255713382,20250609011815,2110240,29.91688469999999,-90.1214531,West Riverside,,Entire rental unit,Entire home/apt,2012-04-10,"New Orleans, LA",,,100%,f,1,8,t,t,2,1.0,1 bath,1.0,1.0,"[""Washer"", ""Fire extinguisher"", ""TV"", ""Self check-in"", ""Carbon monoxide alarm"", ""Smoke alarm"", ""Kitchen"", ""Wifi"", ""Air conditioning"", ""Keypad""]",$75.00,30,365,30,30,365,365,30.0,365.0,t,1,1,1,228,62,0,0,0,0,,,,,,
6176,1205286444233179578,20250609011815,3004684,29.99916907932609,-90.06381593946408,Dillard,,Private room in home,Private room,2012-07-20,"Washington, DC",within a day,100%,60%,f,2,2,t,t,1,1.0,1 private bath,1.0,1.0,"[""Indoor fireplace"", ""Google Bluetooth sound system"", ""Books and reading material"", ""Dishes and silverware"", ""Stainless steel oven"", ""Carbon monoxide alarm"", ""Blender"", ""Hot water"", ""Wifi"", ""Private patio or balcony"", ""Air conditioning"", ""Outdoor furniture"", ""Exercise equipment"", ""Coffee maker: Keurig coffee machine, pour-over coffee"", ""Ceiling fan"", ""Free dryer \u2013 In unit"", ""Central heating"", ""Smoke alarm"", ""Microwave"", ""Gas stove"", ""Clothing storage: closet"", ""Bed linens"", ""Dishwasher"", ""Free parking on premises"", ""First aid kit"", ""Washer"", ""Exterior security cameras on property"", ""Fire extinguisher"", ""Private backyard \u2013 Fully fenced"", ""Rice maker"", ""Kitchen"", ""Essentials"", ""Lock on bedroom door"", ""Hot water kettle"", ""Hangers"", ""Iron"", ""Cleaning products"", ""Baking sheet"", ""Bathtub"", ""Piano"", ""Coffee"", ""Wine glasses"", ""Freezer""]",$44.00,30,365,30,30,365,365,30.0,365.0,t,28,58,88,268,196,0,0,0,0,,,,,,
6177,1205305444299446300,20250609011815,1275129,29.9721059,-90.0856992,Bayou St. John,,Entire townhouse,Entire home/apt,2011-10-11,"New Orleans, LA",within a few hours,100%,70%,f,2,4,t,t,3,1.0,1 bath,2.0,2.0,"[""Books and reading material"", ""Dishes and silverware"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Shower gel"", ""Hot water"", ""Wifi"", ""Air conditioning"", ""Ceiling fan"", ""Self check-in"", ""Central heating"", ""Smoke alarm"", ""Shampoo"", ""Pets allowed"", ""Microwave"", ""Electric stove"", ""Coffee maker: drip coffee maker"", ""Refrigerator"", ""Lockbox"", ""Dishwasher"", ""Hair dryer"", ""Free parking on premises"", ""First aid kit"", ""Oven"", ""TV"", ""Dedicated workspace"", ""Body soap"", ""Laundromat nearby"", ""Kitchen"", ""Free street parking"", ""Hot water kettle"", ""Hangers"", ""Iron"", ""Cleaning products"", ""Cooking basics"", ""Private entrance"", ""Freezer"", ""Housekeeping - available at extra cost""]",$42.00,75,365,40,75,365,365,68.1,365.0,t,0,0,14,289,122,1,1,0,1,0.11,5.0,5.0,5.0,5.0,5.0
6179,1206517485164916288,20250609011815,591438296,29.94917,-90.07432,Central Business District,,Entire rental unit,Entire home/apt,2024-07-22,,within a few hours,100%,100%,f,1,1,f,t,6,3.0,3 baths,3.0,3.0,"[""Dishes and silverware"", ""Heating"", ""Carbon monoxide alarm"", ""Arcade games"", ""Blender"", ""Shower gel"", ""Hot water"", ""Wifi"", ""Private patio or balcony"", ""Air conditioning"", ""Stove"", ""Self check-in"", ""Coffee maker"", ""Free dryer \u2013 In unit"", ""Smoke alarm"", ""Shampoo"", ""Toaster"", ""Microwave"", ""Elevator"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Dishwasher"", ""Bed linens"", ""Hair dryer"", ""Exterior security cameras on property"", ""Oven"", ""Fire extinguisher"", ""TV"", ""Body soap"", ""Kitchen"", ""Single level home"", ""Essentials"", ""Smart lock"", ""Hangers"", ""Extra pillows and blankets"", ""Iron"", ""Free washer \u2013 In unit"", ""Conditioner"", ""Bathtub"", ""Dining table"", ""Cooking basics"", ""Wine glasses"", ""Clothing storage"", ""Freezer""]",$405.00,3,365,3,5,365,365,3.2,365.0,t,30,60,90,359,192,4,4,0,1,0.53,5.0,5.0,5.0,5.0,5.0
6188,1208264737766918067,20250609011815,584045829,29.94997,-90.0668,Central Business District,,Entire rental unit,Entire home/apt,2024-06-17,"Lakeland, FL",,,100%,f,5,5,t,t,3,,1 bath,1.0,,"[""Dishes and silverware"", ""Heating"", ""Carbon monoxide alarm"", ""Hot water"", ""Wifi"", ""Air conditioning"", ""Building staff"", ""Ceiling fan"", ""Hot tub"", ""Self check-in"", ""Coffee maker"", ""Paid parking on premises"", ""Smoke alarm"", ""Kitchenette"", ""Toaster"", ""Microwave"", ""Elevator"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Dishwasher"", ""Bed linens"", ""Hair dryer"", ""Gym"", ""Fire extinguisher"", ""TV"", ""Safe"", ""Hangers"", ""Iron"", ""Sauna"", ""Bathtub"", ""Dining table"", ""Coffee"", ""Wine glasses"", ""Clothing storage"", ""Freezer""]",,3,5,2,3,5,5,3.0,5.0,t,0,0,0,0,0,0,0,0,0,,,,,,
