Unnamed: 0,id,scrape_id,host_id,latitude,longitude,neighbourhood_cleansed,neighbourhood_group_cleansed,property_type,room_type,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365,availability_eoy,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,number_of_reviews_ly,reviews_per_month,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_communication,review_scores_location
2886,49440758,20250609011815,397003583,29.94217872619629,-90.07609558105467,Central City,,Entire rental unit,Entire home/apt,2021-04-14,"New Orleans, LA",within an hour,100%,99%,t,6,6,t,t,16,4.5,4.5 baths,8.0,14.0,"[""Shared hot tub"", ""Dishes and silverware"", ""Heating"", ""Carbon monoxide alarm"", ""Central air conditioning"", ""Hot water"", ""Wifi"", ""Dryer"", ""Stove"", ""Coffee maker"", ""Smoke alarm"", ""Shampoo"", ""Toaster"", ""Microwave"", ""Refrigerator"", ""Noise decibel monitors on property"", ""Luggage dropoff allowed"", ""Dishwasher"", ""Bed linens"", ""Hair dryer"", ""Washer"", ""Backyard"", ""Exterior security cameras on property"", ""Oven"", ""Fire extinguisher"", ""TV"", ""Dedicated workspace"", ""Kitchen"", ""Single level home"", ""Essentials"", ""Free street parking"", ""Shared patio or balcony"", ""Hot water kettle"", ""Iron"", ""Bathtub"", ""Cooking basics"", ""BBQ grill"", ""Outdoor pool"", ""Pack \u2019n play/Travel crib""]",$584.00,3,45,2,3,45,45,2.8,45.0,t,12,29,46,303,139,156,20,2,29,3.13,4.96,4.92,4.96,4.95,4.6
2892,49551361,20250609011815,395693255,30.01407,-90.07758,Fillmore,,Private room in home,Private room,2021-04-05,,,,,f,2,3,t,f,1,2.5,2.5 shared baths,3.0,3.0,"[""Pocket wifi"", ""Dishes and silverware"", ""Heating"", ""Carbon monoxide alarm"", ""Hot water"", ""Wifi"", ""Air conditioning"", ""Outdoor furniture"", ""Dryer"", ""Portable fans"", ""Stove"", ""Outdoor dining area"", ""Smoke alarm"", ""Shampoo"", ""Toaster"", ""Microwave"", ""Refrigerator"", ""Dishwasher"", ""Bed linens"", ""Hair dryer"", ""Free parking on premises"", ""Washer"", ""Backyard"", ""Exterior security cameras on property"", ""Oven"", ""Fire extinguisher"", ""TV"", ""Dedicated workspace"", ""Body soap"", ""Rice maker"", ""Kitchen"", ""Single level home"", ""Free street parking"", ""Coffee maker: Keurig coffee machine"", ""Barbecue utensils"", ""Cleaning products"", ""Baking sheet"", ""Dining table"", ""Cooking basics"", ""Wine glasses"", ""Freezer""]",$61.00,30,365,30,30,365,365,30.0,365.0,t,30,60,90,365,198,0,0,0,0,,,,,,
2898,49634614,20250609011815,400339248,29.93502,-90.107033,Freret,,Entire home,Entire home/apt,2021-05-06,"New Orleans, LA",within an hour,100%,100%,t,1,1,t,t,6,2.0,2 baths,3.0,6.0,"[""Books and reading material"", ""Samsung stainless steel gas stove"", ""Keypad"", ""Dishes and silverware"", ""Carbon monoxide alarm"", ""Blender"", ""Central air conditioning"", ""Shower gel"", ""Hot water"", ""Room-darkening shades"", ""Wifi"", ""Private patio or balcony"", ""Outdoor furniture"", ""BBQ grill: charcoal"", ""Samsung refrigerator"", ""Children\u2019s dinnerware"", ""Ceiling fan"", ""Outdoor dining area"", ""Clothing storage: closet and wardrobe"", ""Self check-in"", ""Free dryer \u2013 In unit"", ""Central heating"", ""Smoke alarm"", ""Shampoo"", ""Toaster"", ""Microwave"", ""Noise decibel monitors on property"", ""Dishwasher"", ""Bed linens"", ""Hair dryer"", ""Coffee maker: drip coffee maker, Keurig coffee machine"", ""First aid kit"", ""Samsung stainless steel oven"", ""Exterior security cameras on property"", ""Children\u2019s books and toys"", ""Fire extinguisher"", ""Free driveway parking on premises \u2013 3 spaces"", ""Body soap"", ""Kitchen"", ""Single level home"", ""Essentials"", ""Free street parking"", ""Hot water kettle"", ""Hangers"", ""Extra pillows and blankets"", ""Barbecue utensils"", ""Iron"", ""Cleaning products"", ""Free washer \u2013 In unit"", ""Baking sheet"", ""Trash compactor"", ""Conditioner"", ""Bathtub"", ""Cooking basics"", ""Wine glasses"", ""Coffee"", ""Private entrance"", ""Freezer"", ""58 inch HDTV with HBO Max, premium cable, Roku"", ""Pack \u2019n play/Travel crib - always at the listing""]",$236.00,3,7,2,3,7,7,3.0,7.0,t,13,28,48,108,108,97,12,1,21,1.99,5.0,4.98,5.0,4.99,4.92
2903,49777961,20250609011815,401457837,29.93294,-90.10019,Milan,,Entire home,Entire home/apt,2021-05-13,"New Orleans, LA",within an hour,100%,100%,t,2,2,t,t,4,1.0,1 bath,1.0,2.0,"[""Books and reading material"", ""Dishes and silverware"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Blender"", ""Smoking allowed"", ""Central air conditioning"", ""Shower gel"", ""Hot water"", ""Board games"", ""Wifi"", ""Private patio or balcony"", ""Outdoor furniture"", ""Portable fans"", ""Stove"", ""Bikes"", ""Self check-in"", ""Free dryer \u2013 In unit"", ""Central heating"", ""Smoke alarm"", ""Shampoo"", ""Sound system"", ""Microwave"", ""Clothing storage: closet, wardrobe, and dresser"", ""Toaster"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Dishwasher"", ""Bed linens"", ""Hair dryer"", ""First aid kit"", ""55 inch HDTV with Roku, standard cable"", ""Exterior security cameras on property"", ""Oven"", ""Fire extinguisher"", ""Free driveway parking on premises \u2013 1 space"", ""Dedicated workspace"", ""Rice maker"", ""Cleaning available during stay"", ""Safe"", ""Kitchen"", ""Private backyard"", ""Essentials"", ""Free street parking"", ""Single level home"", ""Smart lock"", ""Hot water kettle"", ""Hangers"", ""Extra pillows and blankets"", ""Coffee maker: Keurig coffee machine"", ""Iron"", ""Cleaning products"", ""Free washer \u2013 In unit"", ""Baking sheet"", ""Conditioner"", ""Bathtub"", ""Bar soap or body wash provided  body soap"", ""Dining table"", ""Cooking basics"", ""Wine glasses"", ""Coffee"", ""Hammock"", ""Private entrance"", ""Freezer""]",$96.00,1,30,1,1,1125,1125,1.0,1125.0,t,18,39,55,134,134,174,42,2,52,3.52,4.99,4.97,4.98,4.99,4.96
2923,50025867,20250609011815,403480766,29.93365,-90.08849,Central City,,Entire home,Entire home/apt,2021-05-25,,within an hour,100%,100%,t,1,1,t,f,4,1.0,1 bath,2.0,2.0,"[""Books and reading material"", ""Dishes and silverware"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Shower gel"", ""Hot water"", ""Room-darkening shades"", ""Wifi"", ""Air conditioning"", ""Clothing storage: closet and dresser"", ""Ceiling fan"", ""Self check-in"", ""Free dryer \u2013 In unit"", ""Central heating"", ""Smoke alarm"", ""Shampoo"", ""Toaster"", ""Microwave"", ""Coffee maker: drip coffee maker"", ""Refrigerator"", ""Lockbox"", ""Gas stove"", ""Bed linens"", ""Hair dryer"", ""First aid kit"", ""Exterior security cameras on property"", ""Oven"", ""Fire extinguisher"", ""Body soap"", ""Kitchen"", ""Single level home"", ""Essentials"", ""Free street parking"", ""Hangers"", ""Extra pillows and blankets"", ""Cleaning products"", ""Free washer \u2013 In unit"", ""Conditioner"", ""Bathtub"", ""45 inch HDTV with Chromecast"", ""Dining table"", ""Cooking basics"", ""Wine glasses"", ""Coffee"", ""Private entrance"", ""Mosquito net"", ""Freezer""]",$79.00,1,30,1,1,1125,1125,1.0,1125.0,t,25,50,66,109,109,95,17,2,0,2.21,4.85,4.97,4.88,4.92,4.69
2924,50031502,20250609011815,398939037,29.95306,-90.06779,Central Business District,,Entire condo,Entire home/apt,2021-04-27,,within an hour,100%,100%,f,2,7,t,t,4,2.0,2 baths,2.0,2.0,"[""Dishes and silverware"", ""Long term stays allowed"", ""Heating"", ""Carbon monoxide alarm"", ""Shower gel"", ""Hot water"", ""Wifi"", ""Air conditioning"", ""Dryer"", ""Stove"", ""HDTV with Netflix, Roku"", ""Ceiling fan"", ""Self check-in"", ""Coffee maker"", ""Smoke alarm"", ""Shampoo"", ""Toaster"", ""Microwave"", ""Elevator"", ""Refrigerator"", ""Dishwasher"", ""Bed linens"", ""Hair dryer"", ""Washer"", ""Oven"", ""Dedicated workspace"", ""Body soap"", ""Kitchen"", ""Essentials"", ""Hangers"", ""Extra pillows and blankets"", ""Iron"", ""Conditioner"", ""Bathtub"", ""Dining table"", ""Cooking basics"", ""Wine glasses"", ""Private entrance"", ""Clothing storage"", ""Keypad""]",$636.00,30,30,1,1,30,30,1.0,30.0,t,0,0,0,160,0,108,0,0,9,2.19,4.68,4.83,4.73,4.66,4.9
2925,50032357,20250609011815,398939037,29.95115,-90.06712,Central Business District,,Entire condo,Entire home/apt,2021-04-27,,within an hour,100%,100%,f,2,7,t,t,2,1.5,1.5 baths,1.0,3.0,"[""Dishes and silverware"", ""Stainless steel oven"", ""Heating"", ""Carbon monoxide alarm"", ""Central air conditioning"", ""Wifi"", ""Dryer"", ""Ceiling fan"", ""Self check-in"", ""Coffee maker"", ""Smoke alarm"", ""Shampoo"", ""Toaster"", ""Microwave"", ""Elevator"", ""Refrigerator"", ""Clothing storage: closet"", ""Bed linens"", ""Hair dryer"", ""Dishwasher"", ""Dedicated workspace"", ""Body soap"", ""55 inch HDTV with Netflix, Roku"", ""Kitchen"", ""Essentials"", ""Hangers"", ""Iron"", ""Cleaning products"", ""Free washer \u2013 In unit"", ""Conditioner"", ""Bathtub"", ""Dining table"", ""Cooking basics"", ""Wine glasses"", ""Stainless steel stove"", ""Coffee"", ""Private entrance"", ""Freezer"", ""Keypad""]",$636.00,30,30,1,1,30,30,1.0,30.0,t,0,0,0,167,0,78,0,0,4,1.59,4.54,4.72,4.76,4.6,4.86
2927,50033005,20250609011815,401903376,29.94465,-90.06761,Lower Garden District,,Entire condo,Entire home/apt,2021-05-16,,within an hour,100%,100%,t,1,1,t,t,4,2.0,2 baths,2.0,2.0,"[""Dishes and silverware"", ""Stainless steel oven"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Blender"", ""Central air conditioning"", ""Shower gel"", ""Hot water"", ""Room-darkening shades"", ""Wifi"", ""Ceiling fan"", ""Self check-in"", ""Free dryer \u2013 In unit"", ""Central heating"", ""Smoke alarm"", ""Shampoo"", ""Toaster"", ""Microwave"", ""Paid parking lot off premises"", ""Refrigerator"", ""Noise decibel monitors on property"", ""Luggage dropoff allowed"", ""Gas stove"", ""Dishwasher"", ""Bed linens"", ""Hair dryer"", ""First aid kit"", ""Exterior security cameras on property"", ""Fire extinguisher"", ""TV"", ""Dedicated workspace"", ""Body soap"", ""Clothing storage: walk-in closet and closet"", ""Laundromat nearby"", ""Safe"", ""Kitchen"", ""Hangers"", ""Extra pillows and blankets"", ""Coffee maker: Keurig coffee machine"", ""Iron"", ""Cleaning products"", ""Free washer \u2013 In unit"", ""Baking sheet"", ""Conditioner"", ""Bathtub"", ""Dining table"", ""Cooking basics"", ""Wine glasses"", ""Coffee"", ""Private entrance"", ""Freezer"", ""Keypad""]",$224.00,2,180,2,3,1125,1125,2.6,1125.0,t,30,60,90,196,196,58,11,1,11,1.47,4.91,4.95,4.98,5.0,4.91
2933,50158758,20250609011815,404796288,29.97537,-90.08394,Bayou St. John,,Entire home,Entire home/apt,2021-06-01,"New Orleans, LA",within an hour,100%,100%,t,1,1,t,t,2,1.0,1 bath,1.0,2.0,"[""Books and reading material"", ""Dishes and silverware"", ""Stainless steel oven"", ""Long term stays allowed"", ""Clothing storage: dresser"", ""Carbon monoxide alarm"", ""Blender"", ""Shower gel"", ""Hot water"", ""Room-darkening shades"", ""Ceiling fan"", ""Self check-in"", ""Free dryer \u2013 In unit"", ""Smoke alarm"", ""Shampoo"", ""Toaster"", ""Microwave"", ""Pets allowed"", ""Coffee maker: drip coffee maker"", ""Refrigerator"", ""Drying rack for clothing"", ""Frigidaire gas stove"", ""Luggage dropoff allowed"", ""Dishwasher"", ""Bed linens"", ""Hair dryer"", ""First aid kit"", ""Exterior security cameras on property"", ""Fire extinguisher"", ""TV"", ""Dedicated workspace"", ""Body soap"", ""Rice maker"", ""Laundromat nearby"", ""Kitchen"", ""Cleaning available during stay"", ""Essentials"", ""Free street parking"", ""Smart lock"", ""Hot water kettle"", ""Hangers"", ""Extra pillows and blankets"", ""Iron"", ""Cleaning products"", ""Heating - split type ductless system"", ""Free washer \u2013 In unit"", ""Baking sheet"", ""Conditioner"", ""Bathtub"", ""Dining table"", ""Cooking basics"", ""Fast wifi \u2013 563 Mbps"", ""Wine glasses"", ""Coffee"", ""Private entrance"", ""AC - split type ductless system"", ""Freezer"", ""Pack \u2019n play/Travel crib - always at the listing""]",$88.00,1,120,1,1,1125,1125,1.0,1125.0,t,22,52,82,159,159,106,28,2,24,2.17,4.93,4.96,4.95,4.98,4.84
2936,50233303,20250609011815,398681276,29.944414138793945,-90.09278869628906,Central City,,Entire home,Entire home/apt,2021-04-26,"New Orleans, LA",within an hour,100%,100%,f,2,3,t,t,4,2.0,2 baths,2.0,3.0,"[""Books and reading material"", ""50 inch HDTV with Disney+, Hulu, Netflix, Amazon Prime Video"", ""Kenmore stainless steel electric stove"", ""Dishes and silverware"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Central air conditioning"", ""Shower gel"", ""Hot water"", ""Room-darkening shades"", ""Wifi"", ""Private patio or balcony"", ""Outdoor furniture"", ""City skyline view"", ""Children\u2019s dinnerware"", ""Ceiling fan"", ""Self check-in"", ""Free dryer \u2013 In unit"", ""Central heating"", ""Smoke alarm"", ""Toaster"", ""Microwave"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Clothing storage: closet"", ""Bed linens"", ""Hair dryer"", ""Dishwasher"", ""First aid kit"", ""Coffee maker: drip coffee maker, french press"", ""Oven"", ""Fire extinguisher"", ""Dedicated workspace"", ""Private backyard \u2013 Fully fenced"", ""Body soap"", ""Kitchen"", ""Single level home"", ""Essentials"", ""Free street parking"", ""Smart lock"", ""Hot water kettle"", ""Hangers"", ""Extra pillows and blankets"", ""Indoor fireplace: electric"", ""Iron"", ""Cleaning products"", ""Free washer \u2013 In unit"", ""Baking sheet"", ""Conditioner"", ""Bathtub"", ""Cooking basics"", ""Wine glasses"", ""Coffee"", ""Private entrance"", ""Freezer""]",$129.00,3,28,3,3,28,28,3.0,28.0,t,29,59,89,173,173,12,1,0,2,0.27,5.0,4.83,4.83,5.0,4.25
2942,50305079,20250609011815,406202185,29.93017,-90.08572,Garden District,,Entire guest suite,Entire home/apt,2021-06-09,,,,,f,1,1,t,t,6,,2 baths,3.0,,"[""First aid kit"", ""Dryer"", ""Washer"", ""Fire extinguisher"", ""TV"", ""Heating"", ""Pool"", ""Carbon monoxide alarm"", ""Smoke alarm"", ""Cooking basics"", ""Pets allowed"", ""Essentials"", ""Wifi"", ""Private entrance"", ""Air conditioning"", ""Hangers"", ""Iron"", ""Hair dryer""]",,30,60,30,30,1125,1125,30.0,1125.0,,0,0,0,0,0,0,0,0,0,,,,,,
2952,50462314,20250609011815,454425442,29.9516,-90.06821,Central Business District,,Entire condo,Entire home/apt,2022-04-15,,,,,f,31,38,t,t,8,1.0,1 bath,0.0,4.0,"[""Changing table - available upon request"", ""Dishes and silverware"", ""Long term stays allowed"", ""Heating"", ""Blender"", ""Shower gel"", ""Hot water"", ""Wifi"", ""Air conditioning"", ""Pack \u2019n play/Travel crib - available upon request"", ""Baby bath - available upon request"", ""Dryer"", ""Stove"", ""Self check-in"", ""Coffee maker"", ""Smoke alarm"", ""Shampoo"", ""Toaster"", ""Microwave"", ""Elevator"", ""Refrigerator"", ""Noise decibel monitors on property"", ""Luggage dropoff allowed"", ""Bed linens"", ""Hair dryer"", ""First aid kit"", ""Washer"", ""Exterior security cameras on property"", ""Oven"", ""Fire extinguisher"", ""TV"", ""Dedicated workspace"", ""Body soap"", ""Kitchen"", ""Essentials"", ""Smart lock"", ""Hot water kettle"", ""Hangers"", ""Iron"", ""Baking sheet"", ""Conditioner"", ""Bathtub"", ""Dining table"", ""Cooking basics"", ""Wine glasses"", ""Coffee"", ""Private entrance"", ""Clothing storage"", ""Crib""]",$91.00,2,900,1,2,1125,1125,1.9,1125.0,t,17,21,21,21,21,343,65,8,74,7.05,4.87,4.91,4.85,4.98,4.93
2962,50621556,20250609011815,409000166,29.9306,-90.08649,Central City,,Entire rental unit,Entire home/apt,2021-06-24,"New Orleans, LA",,,,f,1,1,t,f,6,1.0,1 bath,1.0,2.0,"[""Books and reading material"", ""Dishes and silverware"", ""40 inch HDTV with HBO Max, Apple TV, Hulu, Netflix, Disney+, Amazon Prime Video, Fire TV"", ""Long term stays allowed"", ""Portable heater"", ""Shower gel"", ""Hot water"", ""Board games"", ""Room-darkening shades"", ""Wifi"", ""City skyline view"", ""Portable fans"", ""Frigidaire refrigerator"", ""Ceiling fan"", ""GE electric stove"", ""Self check-in"", ""Smoke alarm"", ""Pets allowed"", ""Microwave"", ""Coffee maker: drip coffee maker"", ""Window AC unit"", ""Drying rack for clothing"", ""Lockbox"", ""Clothing storage: closet"", ""Bed linens"", ""Hair dryer"", ""Paid washer \u2013 In building"", ""Oven"", ""Fire extinguisher"", ""Free driveway parking on premises \u2013 1 space"", ""Dedicated workspace"", ""Laundromat nearby"", ""Ethernet connection"", ""Safe"", ""Kitchen"", ""Essentials"", ""Free street parking"", ""Hangers"", ""Extra pillows and blankets"", ""Iron"", ""Garden view"", ""Cleaning products"", ""Dining table"", ""Cooking basics"", ""Wine glasses"", ""Coffee"", ""Private entrance"", ""Free dryer \u2013 In building"", ""Freezer"", ""Alexa Bluetooth sound system""]",$154.00,30,1125,30,30,1125,1125,30.0,1125.0,t,30,60,90,365,198,6,0,0,0,0.12,4.5,4.83,4.33,5.0,5.0
2965,50633848,20250609011815,409095717,29.98073,-90.0477,St. Roch,,Entire home,Entire home/apt,2021-06-25,,,,,f,1,1,t,t,6,2.0,2 baths,3.0,4.0,"[""Books and reading material"", ""Dishes and silverware"", ""Stainless steel oven"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Blender"", ""Hot water"", ""Wifi"", ""Air conditioning"", ""Stove"", ""Ceiling fan"", ""Bikes"", ""Self check-in"", ""Aussie conditioner"", ""Free dryer \u2013 In unit"", ""Central heating"", ""Smoke alarm"", ""Microwave"", ""Coffee maker: drip coffee maker"", ""Refrigerator"", ""Noise decibel monitors on property"", ""Dove body soap"", ""Bed linens"", ""Hair dryer"", ""Dishwasher"", ""Free parking on premises"", ""First aid kit"", ""Washer"", ""Exterior security cameras on property"", ""Fire extinguisher"", ""TV"", ""Aussie shampoo"", ""Ethernet connection"", ""Kitchen"", ""Single level home"", ""Essentials"", ""Hot water kettle"", ""Barbecue utensils"", ""Iron"", ""Cleaning products"", ""Baking sheet"", ""Bathtub"", ""Cooking basics"", ""Wine glasses"", ""Coffee"", ""Private entrance"", ""Freezer"", ""Keypad""]",$209.00,30,30,30,30,30,30,30.0,30.0,t,30,60,90,365,198,34,0,0,0,0.71,4.91,4.88,4.97,4.94,4.26
2968,50681532,20250609011815,409557298,29.93662,-90.08747,Central City,,Entire home,Entire home/apt,2021-06-27,"New Orleans, LA",within an hour,100%,100%,f,2,2,t,t,6,2.0,2 baths,2.0,2.0,"[""Dishes and silverware"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Central air conditioning"", ""Shower gel"", ""Hot water"", ""Room-darkening shades"", ""Wifi"", ""Private patio or balcony"", ""Shared backyard \u2013 Fully fenced"", ""Stainless steel gas stove"", ""Frigidaire refrigerator"", ""Ceiling fan"", ""Self check-in"", ""Host greets you"", ""Free dryer \u2013 In unit"", ""Central heating"", ""Smoke alarm"", ""Shampoo"", ""Toaster"", ""Microwave"", ""Pets allowed"", ""42 inch HDTV with Roku"", ""Lockbox"", ""Dishwasher"", ""Bed linens"", ""Free parking on premises"", ""First aid kit"", ""Exterior security cameras on property"", ""Fire extinguisher"", ""Dedicated workspace"", ""Body soap"", ""Ethernet connection"", ""Laundromat nearby"", ""Kitchen"", ""Single level home"", ""Essentials"", ""Free street parking"", ""Hangers"", ""Extra pillows and blankets"", ""Coffee maker: Keurig coffee machine"", ""Iron"", ""Cleaning products"", ""Window guards"", ""Free washer \u2013 In unit"", ""Paid street parking off premises"", ""Conditioner"", ""Bathtub"", ""Dining table"", ""Clothing storage: walk-in closet"", ""Cooking basics"", ""Wine glasses"", ""Frigidaire  stainless steel oven"", ""Coffee"", ""Private entrance"", ""Freezer""]",$135.00,30,1125,30,30,1125,1125,30.0,1125.0,t,18,44,74,254,182,35,10,0,14,1.09,4.8,4.89,4.91,4.8,4.34
2972,50719300,20250609011815,409858137,29.96042,-90.07873,Tulane - Gravier,,Entire home,Entire home/apt,2021-06-29,"New Orleans, LA",within an hour,100%,100%,t,1,2,t,t,6,3.0,3 baths,3.0,5.0,"[""Dishes and silverware"", ""Carbon monoxide alarm"", ""Central air conditioning"", ""Shower gel"", ""Hot water"", ""Room-darkening shades"", ""Wifi"", ""Private patio or balcony"", ""Dryer"", ""Stove"", ""Ceiling fan"", ""Self check-in"", ""Central heating"", ""Smoke alarm"", ""Shampoo"", ""Toaster"", ""Microwave"", ""Coffee maker: drip coffee maker"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Dishwasher"", ""Bed linens"", ""Hair dryer"", ""Free parking on premises"", ""Oven"", ""Fire extinguisher"", ""TV"", ""Dedicated workspace"", ""Body soap"", ""Clothing storage: walk-in closet and closet"", ""Kitchen"", ""Essentials"", ""Free street parking"", ""Smart lock"", ""Hangers"", ""Extra pillows and blankets"", ""Iron"", ""Free washer \u2013 In unit"", ""Conditioner"", ""Bathtub"", ""Dining table"", ""Cooking basics"", ""Wine glasses"", ""Coffee"", ""Private entrance"", ""Freezer""]",$125.00,2,32,2,2,32,32,2.0,32.0,t,14,41,69,332,171,218,50,3,45,4.69,4.93,4.92,4.89,4.96,4.59
2973,50729950,20250609011815,409952395,29.970285,-90.105698,Mid-City,,Entire home,Entire home/apt,2021-06-29,"New Orleans, LA",within an hour,83%,91%,f,1,1,t,t,6,1.0,1 bath,2.0,3.0,"[""TV with Roku"", ""Dishes and silverware"", ""Carbon monoxide alarm"", ""Blender"", ""Hot water"", ""Room-darkening shades"", ""Wifi"", ""Air conditioning"", ""Pack \u2019n play/Travel crib - available upon request"", ""Children\u2019s dinnerware"", ""Self check-in"", ""Central heating"", ""Smoke alarm"", ""Shampoo"", ""Toaster"", ""Microwave"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Bed linens"", ""Hair dryer"", ""First aid kit"", ""Backyard"", ""Exterior security cameras on property"", ""Fire extinguisher"", ""Free driveway parking on premises \u2013 1 space"", ""Kitchen"", ""Single level home"", ""Essentials"", ""Free street parking"", ""Hangers"", ""Extra pillows and blankets"", ""Coffee maker: Keurig coffee machine"", ""Cleaning products"", ""Dining table"", ""Cooking basics"", ""Private entrance"", ""Patio or balcony"", ""Keypad""]",$125.00,30,90,3,3,90,90,3.0,90.0,t,20,50,80,260,188,62,7,0,12,1.36,4.81,4.84,4.87,5.0,4.73
2979,50868508,20250609011815,411274069,29.96909,-90.09985,Mid-City,,Entire home,Entire home/apt,2021-07-06,,,,,f,2,3,t,f,8,,3 baths,4.0,,"[""First aid kit"", ""Washer"", ""Fire extinguisher"", ""TV"", ""Outdoor dining area"", ""Smoke alarm"", ""Kitchen"", ""Wifi"", ""Air conditioning""]",,30,365,30,30,365,365,30.0,365.0,,0,0,0,0,0,0,0,0,0,,,,,,
2984,50939425,20250609011815,411937170,29.96371,-90.12654,Hollygrove,,Entire home,Entire home/apt,2021-07-09,"New Orleans, LA",within an hour,100%,97%,t,1,1,t,t,2,1.0,1 bath,1.0,1.0,"[""Free driveway parking on premises"", ""Dishes and silverware"", ""Stainless steel oven"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Blender"", ""Central air conditioning"", ""Hot water"", ""Wifi"", ""Shared backyard \u2013 Fully fenced"", ""Private patio or balcony"", ""Outdoor furniture"", ""Ceiling fan"", ""Outdoor dining area"", ""Self check-in"", ""Coffee maker"", ""Free dryer \u2013 In unit"", ""Central heating"", ""Smoke alarm"", ""Toaster"", ""Microwave"", ""Refrigerator"", ""Noise decibel monitors on property"", ""Dishwasher"", ""Bed linens"", ""Hair dryer"", ""55 inch HDTV with Amazon Prime Video, standard cable, Roku, Netflix, Hulu"", ""First aid kit"", ""Exterior security cameras on property"", ""Fire extinguisher"", ""Dedicated workspace"", ""Kitchen"", ""Single level home"", ""Free street parking"", ""Hot water kettle"", ""Hangers"", ""Extra pillows and blankets"", ""Iron"", ""Cleaning products"", ""Free washer \u2013 In unit"", ""Samsung stainless steel electric stove"", ""Baking sheet"", ""Bathtub"", ""Dining table"", ""Clothing storage: walk-in closet"", ""Cooking basics"", ""Wine glasses"", ""Coffee"", ""Private entrance"", ""Freezer"", ""Keypad"", ""Housekeeping - available at extra cost""]",$116.00,1,90,1,3,1125,1125,2.7,1125.0,t,6,6,6,6,6,109,32,1,40,2.71,4.95,4.98,4.94,4.99,4.68
2995,51058252,20250609011815,404736749,29.93776,-90.08492,Central City,,Entire home,Entire home/apt,2021-06-01,"New Orleans, LA",,,,f,2,2,t,t,6,,2 baths,3.0,,"[""Books and reading material"", ""Dishes and silverware"", ""Stainless steel oven"", ""Brand Name Supply body soap"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Shower gel"", ""Hot water"", ""Room-darkening shades"", ""Wifi"", ""Air conditioning"", ""Outdoor furniture"", ""Children\u2019s dinnerware"", ""Portable fans"", ""Ceiling fan"", ""Outdoor dining area"", ""Bikes"", ""Self check-in"", ""Central heating"", ""Smoke alarm"", ""Microwave"", ""Electric stove"", ""Refrigerator"", ""Clothing storage: closet"", ""Bed linens"", ""Dishwasher"", ""Free parking on premises"", ""Exterior security cameras on property"", ""Fire extinguisher"", ""TV"", ""Laundromat nearby"", ""Kitchen"", ""Private backyard"", ""Essentials"", ""Free street parking"", ""Hangers"", ""Extra pillows and blankets"", ""Coffee maker: Keurig coffee machine"", ""Iron"", ""Cleaning products"", ""Brand Name Supply conditioner"", ""Bathtub"", ""Dining table"", ""Cooking basics"", ""Coffee"", ""Brand Name Supply  shampoo"", ""Freezer"", ""Keypad""]",,3,14,3,3,1125,1125,3.0,1125.0,t,0,0,0,0,0,2,0,0,0,0.04,4.0,4.0,5.0,5.0,4.0
2996,51062634,20250609011815,404736749,29.93738,-90.08361,Central City,,Entire home,Entire home/apt,2021-06-01,"New Orleans, LA",,,,f,2,2,t,t,6,,2 baths,3.0,,"[""Books and reading material"", ""Dishes and silverware"", ""Stainless steel oven"", ""Carbon monoxide alarm"", ""Shower gel"", ""Hot water"", ""Room-darkening shades"", ""Wifi"", ""Stainless steel electric stove"", ""Air conditioning"", ""Ceiling fan"", ""Self check-in"", ""Free dryer \u2013 In unit"", ""Central heating"", ""Smoke alarm"", ""Shampoo"", ""Microwave"", ""Refrigerator"", ""Clothing storage: closet"", ""Bed linens"", ""Dishwasher"", ""Free parking on premises"", ""Washer"", ""Exterior security cameras on property"", ""Fire extinguisher"", ""TV"", ""Body soap"", ""Kitchen"", ""Private backyard"", ""Essentials"", ""Free street parking"", ""Hangers"", ""Extra pillows and blankets"", ""Coffee maker: Keurig coffee machine"", ""Iron"", ""Cleaning products"", ""Conditioner"", ""Bathtub"", ""Dining table"", ""Cooking basics"", ""Coffee"", ""Freezer"", ""Keypad""]",,3,1125,3,3,1125,1125,3.0,1125.0,t,0,0,0,0,0,4,0,0,0,0.09,4.25,4.25,4.5,5.0,4.0
